bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-06_task-LISTEN01_bold	0.0008593888888888888	0.012366712611111113	2	54.80545823921787	1.0778941241899442	0.9681567648044697	0.4103837555699243	4701615.0	0.2717675138239676	112	62.22222222222222	2.588301552921769	2.451210292207038	2.6286446866411346	2.6850496799171353	0.00254712	0.002063939580693841	0.023683378472924232	180	104	104	72	2.293006974002461	3.069999933242798	1.999999761581421	2.000000238418579	2.000000238418579	0	63.56769482278513	3.232342530028733	78.91143798828125	2.2276458740234375	539075.0	0.004231689823791385	487.144494628906	322.7087097167969	3.54179225916649	1599.1642167035277	5423.38916015625	4890.23974609375	141989.0	2986.63193359375	9596.451757812501	2132.66796875	25.539413452148438
sub-06_task-LISTEN02_bold	0.0013111666666666669	0.012781461166666667	2	54.56624876055866	1.0840754999999995	0.9850065300558656	0.40880842724658717	9727815.0	0.28670448960505834	110	61.111111111111114	2.587971553317544	2.4556952927416913	2.639634685331025	2.668584681879916	0.00191953	0.0012288371799513698	0.024020077660679817	180	104	104	72	2.285225192452641	3.069999933242798	1.999999761581421	2.000000238418579	2.000000238418579	4	64.62363404416139	2.2940906497441436	79.22621154785156	1.5506107807159424	540010.0	0.0	492.27407836914057	329.88287353515625	3.5602562785740828	1610.941420898722	5463.6201171875	4921.912109375	141347.0	2997.541455078125	9663.947070312499	2153.789794921875	24.82436180114746
sub-06_task-REPEAT01_bold	0.0008277777777777779	0.013991162055555555	1	58.28662552659216	1.0427612002793294	0.961618866927374	0.4130519674077219	3792269.75	0.426365525446115	149	82.77777777777777	2.593038218571978	2.4455252915293326	2.64507968468193	2.688509679504671	0.00217465	0.0018854120280593634	0.023054955527186394	180	104	104	72	2.2934986623487306	3.069999933242798	1.999999761581421	2.000000238418579	2.000000238418579	2	56.29957711105616	3.637961725860489	88.14698028564453	2.453767776489258	539102.0	0.0	535.341970825193	338.9175109863281	3.606943827545594	1599.4139714717817	5439.990234375	4906.845703125	141798.0	2973.0801391601562	9596.914941406247	2139.451171875	23.416587829589844
sub-06_task-REPEAT02_bold	0.001117877094972067	0.017128756424581004	3	60.13799605213486	1.0424519168539328	0.9756062328651685	0.4295740580534706	1148109.875	0.4352534672703488	147	82.12290502793296	2.5955765515542395	2.444915291456615	2.6388496854246037	2.702964677781501	0.00382061	-0.00020359284826554358	0.03556999936699867	179	104	96	72	2.291559230669815	3.069999933242798	1.999999761581421	2.000000238418579	2.000000238418579	0	53.73059267365065	6.4500020346369435	90.35305786132812	4.480592250823975	483300.0	0.0	548.7522827148437	324.2500305175781	3.6449775604752253	1614.0485150011762	5456.6357421875	4923.46435546875	141001.0	2982.344970703125	9641.5126953125	2148.513916015625	21.011137008666992
sub-07_task-LISTEN01_bold	0.0019837016574585638	0.014780140994475138	1	65.2994257186111	1.1010182785	0.9786976423888888	0.4297182166672245	1638206.75	0.32730311852613425	124	68.50828729281768	2.786821440094339	2.658585	2.832539662334959	2.8693396579480575	0.00997496	0.007615107577294111	0.024658797308802605	181	104	104	72	1.7988858829174372	3.069999933242798	2.0	2.000000238418579	2.000000238418579	7	67.48916666744448	5.234419228267642	93.55240631103516	3.6119208335876465	511513.0	0.0	577.6791625976557	347.12225341796875	4.507360862752914	1956.2259401563106	5487.953125	4779.251953125	165348.0	2605.9958618164064	10572.170312499995	2656.7763671875	19.897109985351562
sub-07_task-LISTEN02_bold	0.0025852222222222223	0.02242076611111111	1	73.95191863916202	1.0536301942458102	0.9569948322905025	0.4502873843263177	441155.6875	0.47758294118370787	146	81.11111111111111	2.8519797668167235	2.68769	2.902184654032629	2.9660646464175406	0.00543122	0.0033063492737710476	0.04232035577297211	180	104	96	72	1.8084937842777482	3.069999933242798	2.0	2.000000238418579	2.000000238418579	5	50.85517777395192	9.509974834339275	113.35321807861328	7.043935298919678	455666.0	0.20331797003746033	672.8772277832031	376.2639465332031	4.578133898399684	1964.8422986793616	5538.05419921875	4809.859375	163176.0	2698.038330078125	10608.29248046875	2659.5859375	15.194075584411621
sub-07_task-REPEAT01_bold	0.001752166666666667	0.017125633888888887	1	66.50400943893858	1.0729639772625694	0.9613898018994412	0.43122812044935105	666015.1875	0.3881801435616997	154	85.55555555555556	2.798446438227721	2.646485	2.8475346605474163	2.9013196541357456	0.00460511	0.008158668875694275	0.02449762262403965	180	104	104	72	1.8053407636542775	3.069999933242798	2.0	2.000000238418579	2.000000238418579	2	58.20265955803	8.167013331599286	99.72271728515625	5.749138832092285	511797.0	0.03804194703698163	604.2618774414054	353.51177978515625	4.276915998415748	1978.8222313415276	5499.37548828125	4799.9404296875	165799.0	2600.68388671875	10574.3302734375	2658.73681640625	18.323055267333984
sub-07_task-REPEAT02_bold	0.0019125	0.016214341166666667	1	71.48988188832404	1.1072727008379892	0.9839652644134071	0.4339874942881496	1457273.875	0.4626493128753503	157	87.22222222222223	2.818058103710838	2.675535	2.867439658174556	2.911199652957958	0.00928716	0.0012363891582936049	0.03240550309419632	180	104	104	72	1.796216637257169	3.069999933242798	2.0	2.000000238418579	2.000000238418579	1	118.55791012106414	5.34974811470071	122.33078002929688	3.8362579345703125	511348.0	0.09243662022054196	685.104522705078	502.5572204589844	4.437351491005835	1963.2216074114517	5474.79443359375	4768.6015625	166539.0	2574.2783447265624	10555.299414062501	2654.795166015625	18.719558715820312
sub-08_task-LISTEN01_bold	0.0008776536312849163	0.006359138715083799	2	47.40546698016855	1.1296288971910113	0.9996463574719099	0.4010038994633557	61860832.0	0.09743460416159722	14	7.82122905027933	2.5967185014940957	2.473619705121552	2.6183651560667247	2.698170643294011	0.00129444	0.007133362349122763	0.01587529666721821	179	104	104	72	2.083213423148957	3.069999933242798	2.000000238418579	1.9999998807907104	1.9999995231628418	2	74.54645878649984	0.8898183463490552	78.90433502197266	0.6001733541488647	542101.0	0.0	485.92578125	349.4611511230469	3.7250440763245303	1826.9973936101464	5383.2158203125	4844.77978515625	140441.0	2728.778076171875	9854.93359375	2325.619873046875	32.865966796875
sub-08_task-LISTEN02_bold	0.00023566666666666666	0.007410390166666667	2	46.765230125865905	1.0652776210055868	0.9649658812849162	0.4012279091767772	17113072.0	0.1388218887912002	34	18.88888888888889	2.5817084994588946	2.4622797064733852	2.615150155875096	2.667695636028203	0.00138646	0.005896271672099829	0.015705062076449394	180	104	104	72	2.079884086698347	3.069999933242798	2.000000238418579	1.9999998807907104	1.9999995231628418	1	73.65571843754252	1.7202578995127962	78.1332015991211	1.1602963209152222	541577.0	0.0	494.09944458007766	342.281005859375	3.866585777951836	1818.7829954786116	5379.0751953125	4841.12109375	140569.0	2724.364306640625	9825.704296875001	2327.58349609375	30.87006950378418
